disaster_type,date,created_at,word,count
flood,2021-08-15,2021-08-15 10:45:00,island,4
flood,2021-08-15,2021-08-15 10:45:00,mainland.,4
flood,2021-08-15,2021-08-15 10:45:00,marches,4
flood,2021-08-15,2021-08-15 10:45:00,maria,4
flood,2021-08-15,2021-08-15 10:45:00,myitkyina,10
flood,2021-08-15,2021-08-15 10:45:00,outages.,4
flood,2021-08-15,2021-08-15 10:45:00,post,4
flood,2021-08-15,2021-08-15 10:45:00,power,4
flood,2021-08-15,2021-08-15 10:45:00,pro-decolonization,4
flood,2021-08-15,2021-08-15 10:45:00,puerto,4
flood,2021-08-15,2021-08-15 10:45:00,rampu,10
flood,2021-08-15,2021-08-15 10:45:00,rico,4
flood,2021-08-15,2021-08-15 10:45:00,storm,4
flood,2021-08-15,2021-08-15 10:45:00,thit,10
flood,2021-08-15,2021-08-15 10:45:00,today,4
flood,2021-08-15,2021-08-15 10:45:00,tropical,4
flood,2021-08-15,2021-08-15 10:45:00,tsp.,10
flood,2021-08-15,2021-08-15 10:45:00,victims,10
flood,2021-08-15,2021-08-15 10:45:00,ward,10
flood,2021-08-15,2021-08-15 10:45:00,whatshappeninginmyanmar,10
flood,2021-08-15,2021-08-15 10:45:00,yaung,10
flood,2021-08-15,2021-08-15 10:46:00,acceptnug_rejectmilitary,4
flood,2021-08-15,2021-08-15 10:46:00,alyn,4
flood,2021-08-15,2021-08-15 10:46:00,aug15coup,4
flood,2021-08-15,2021-08-15 10:46:00,charity,4
flood,2021-08-15,2021-08-15 10:46:00,donated,4
flood,2021-08-15,2021-08-15 10:46:00,flood,6
flood,2021-08-15,2021-08-15 10:46:00,food,4
flood,2021-08-15,2021-08-15 10:46:00,myitkyina,4
flood,2021-08-15,2021-08-15 10:46:00,rampu,4
flood,2021-08-15,2021-08-15 10:46:00,thit,4
flood,2021-08-15,2021-08-15 10:46:00,tsp.,4
flood,2021-08-15,2021-08-15 10:46:00,victims,4
flood,2021-08-15,2021-08-15 10:46:00,ward,4
flood,2021-08-15,2021-08-15 10:46:00,whatshappeninginmyanmar,4
flood,2021-08-15,2021-08-15 10:46:00,yaung,4
flood,2021-08-15,2021-08-15 10:47:00,flood,7
flood,2021-08-15,2021-08-15 10:47:00,like,4
flood,2021-08-15,2021-08-15 10:47:00,pere,3
flood,2021-08-15,2021-08-15 10:48:00,acceptnug_rejectmilitary,7
flood,2021-08-15,2021-08-15 10:48:00,alyn,7
flood,2021-08-15,2021-08-15 10:48:00,aug15coup,7
flood,2021-08-15,2021-08-15 10:48:00,charity,7
flood,2021-08-15,2021-08-15 10:48:00,donated,7
flood,2021-08-15,2021-08-15 10:48:00,flood,12
flood,2021-08-15,2021-08-15 10:48:00,food,7
flood,2021-08-15,2021-08-15 10:48:00,myitkyina,7
flood,2021-08-15,2021-08-15 10:48:00,pere,3
flood,2021-08-15,2021-08-15 10:48:00,rampu,7
flood,2021-08-15,2021-08-15 10:48:00,thit,7
flood,2021-08-15,2021-08-15 10:48:00,tsp.,7
flood,2021-08-15,2021-08-15 10:48:00,victims,7
flood,2021-08-15,2021-08-15 10:48:00,ward,7
flood,2021-08-15,2021-08-15 10:48:00,whatshappeninginmyanmar,7
flood,2021-08-15,2021-08-15 10:48:00,yaung,7
flood,2021-08-15,2021-08-15 10:49:00,acceptnug_rejectmilitary,3
flood,2021-08-15,2021-08-15 10:49:00,alyn,3
flood,2021-08-15,2021-08-15 10:49:00,aug15coup,3
flood,2021-08-15,2021-08-15 10:49:00,charity,3
flood,2021-08-15,2021-08-15 10:49:00,donated,3
flood,2021-08-15,2021-08-15 10:49:00,flood,9
flood,2021-08-15,2021-08-15 10:49:00,food,3
flood,2021-08-15,2021-08-15 10:49:00,myitkyina,3
flood,2021-08-15,2021-08-15 10:49:00,pere,3
flood,2021-08-15,2021-08-15 10:49:00,rampu,3
flood,2021-08-15,2021-08-15 10:49:00,thit,3
flood,2021-08-15,2021-08-15 10:49:00,tsp.,3
flood,2021-08-15,2021-08-15 10:49:00,victims,3
flood,2021-08-15,2021-08-15 10:49:00,ward,3
flood,2021-08-15,2021-08-15 10:49:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 10:49:00,yaung,3
flood,2021-08-15,2021-08-15 10:50:00,acceptnug_rejectmilitary,5
flood,2021-08-15,2021-08-15 10:50:00,alyn,5
flood,2021-08-15,2021-08-15 10:50:00,aug15coup,5
flood,2021-08-15,2021-08-15 10:50:00,charity,5
flood,2021-08-15,2021-08-15 10:50:00,donated,5
flood,2021-08-15,2021-08-15 10:50:00,flood,13
flood,2021-08-15,2021-08-15 10:50:00,food,5
flood,2021-08-15,2021-08-15 10:50:00,liquorose,3
flood,2021-08-15,2021-08-15 10:50:00,monitoring,3
flood,2021-08-15,2021-08-15 10:50:00,myitkyina,5
flood,2021-08-15,2021-08-15 10:50:00,rampu,5
flood,2021-08-15,2021-08-15 10:50:00,thit,5
flood,2021-08-15,2021-08-15 10:50:00,tsp.,5
flood,2021-08-15,2021-08-15 10:50:00,victims,5
flood,2021-08-15,2021-08-15 10:50:00,ward,5
flood,2021-08-15,2021-08-15 10:50:00,whatshappeninginmyanmar,5
flood,2021-08-15,2021-08-15 10:50:00,yaung,5
flood,2021-08-15,2021-08-15 10:51:00,acceptnug_rejectmilitary,4
flood,2021-08-15,2021-08-15 10:51:00,alyn,4
flood,2021-08-15,2021-08-15 10:51:00,aug15coup,4
flood,2021-08-15,2021-08-15 10:51:00,charity,4
flood,2021-08-15,2021-08-15 10:51:00,donated,4
flood,2021-08-15,2021-08-15 10:51:00,flood,12
flood,2021-08-15,2021-08-15 10:51:00,food,4
flood,2021-08-15,2021-08-15 10:51:00,myitkyina,4
flood,2021-08-15,2021-08-15 10:51:00,rampu,4
flood,2021-08-15,2021-08-15 10:51:00,thit,4
flood,2021-08-15,2021-08-15 10:51:00,tsp.,4
flood,2021-08-15,2021-08-15 10:51:00,victims,4
flood,2021-08-15,2021-08-15 10:51:00,ward,4
flood,2021-08-15,2021-08-15 10:51:00,whatshappeninginmyanmar,4
flood,2021-08-15,2021-08-15 10:51:00,yaung,4
flood,2021-08-15,2021-08-15 10:52:00,acceptnug_rejectmilitary,4
flood,2021-08-15,2021-08-15 10:52:00,alyn,4
flood,2021-08-15,2021-08-15 10:52:00,aug15coup,4
flood,2021-08-15,2021-08-15 10:52:00,charity,4
flood,2021-08-15,2021-08-15 10:52:00,donated,4
flood,2021-08-15,2021-08-15 10:52:00,flood,11
flood,2021-08-15,2021-08-15 10:52:00,food,5
flood,2021-08-15,2021-08-15 10:52:00,myitkyina,4
flood,2021-08-15,2021-08-15 10:52:00,rampu,4
flood,2021-08-15,2021-08-15 10:52:00,thit,4
flood,2021-08-15,2021-08-15 10:52:00,tsp.,4
flood,2021-08-15,2021-08-15 10:52:00,victims,4
flood,2021-08-15,2021-08-15 10:52:00,ward,4
flood,2021-08-15,2021-08-15 10:52:00,whatshappeninginmyanmar,4
flood,2021-08-15,2021-08-15 10:52:00,yaung,4
flood,2021-08-15,2021-08-15 10:53:00,&amp;,3
flood,2021-08-15,2021-08-15 10:53:00,acceptnug_rejectmilitary,3
flood,2021-08-15,2021-08-15 10:53:00,alyn,3
flood,2021-08-15,2021-08-15 10:53:00,aug15coup,3
flood,2021-08-15,2021-08-15 10:53:00,charity,3
flood,2021-08-15,2021-08-15 10:53:00,donated,3
flood,2021-08-15,2021-08-15 10:53:00,flood,12
flood,2021-08-15,2021-08-15 10:53:00,food,4
flood,2021-08-15,2021-08-15 10:53:00,kabul,3
flood,2021-08-15,2021-08-15 10:53:00,liquorose,3
flood,2021-08-15,2021-08-15 10:53:00,myitkyina,3
flood,2021-08-15,2021-08-15 10:53:00,rampu,3
flood,2021-08-15,2021-08-15 10:53:00,support,3
flood,2021-08-15,2021-08-15 10:53:00,thit,3
flood,2021-08-15,2021-08-15 10:53:00,tsp.,3
flood,2021-08-15,2021-08-15 10:53:00,victims,3
flood,2021-08-15,2021-08-15 10:53:00,ward,3
flood,2021-08-15,2021-08-15 10:53:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 10:53:00,yaung,3
flood,2021-08-15,2021-08-15 10:54:00,&amp;,3
flood,2021-08-15,2021-08-15 10:54:00,acceptnug_rejectmilitary,7
flood,2021-08-15,2021-08-15 10:54:00,alyn,7
flood,2021-08-15,2021-08-15 10:54:00,aug15coup,7
flood,2021-08-15,2021-08-15 10:54:00,charity,7
flood,2021-08-15,2021-08-15 10:54:00,donated,7
flood,2021-08-15,2021-08-15 10:54:00,flood,15
flood,2021-08-15,2021-08-15 10:54:00,food,7
flood,2021-08-15,2021-08-15 10:54:00,kabul,3
flood,2021-08-15,2021-08-15 10:54:00,liquorose,3
flood,2021-08-15,2021-08-15 10:54:00,myitkyina,7
flood,2021-08-15,2021-08-15 10:54:00,rampu,7
flood,2021-08-15,2021-08-15 10:54:00,thit,7
flood,2021-08-15,2021-08-15 10:54:00,tsp.,7
flood,2021-08-15,2021-08-15 10:54:00,victims,8
flood,2021-08-15,2021-08-15 10:54:00,ward,7
flood,2021-08-15,2021-08-15 10:54:00,whatshappeninginmyanmar,7
flood,2021-08-15,2021-08-15 10:54:00,yaung,7
flood,2021-08-15,2021-08-15 10:55:00,acceptnug_rejectmilitary,3
flood,2021-08-15,2021-08-15 10:55:00,alyn,3
flood,2021-08-15,2021-08-15 10:55:00,aug15coup,3
flood,2021-08-15,2021-08-15 10:55:00,charity,3
flood,2021-08-15,2021-08-15 10:55:00,donated,3
flood,2021-08-15,2021-08-15 10:55:00,flood,5
flood,2021-08-15,2021-08-15 10:55:00,food,3
flood,2021-08-15,2021-08-15 10:55:00,goddess,4
flood,2021-08-15,2021-08-15 10:55:00,myitkyina,3
flood,2021-08-15,2021-08-15 10:55:00,rampu,3
flood,2021-08-15,2021-08-15 10:55:00,thit,3
flood,2021-08-15,2021-08-15 10:55:00,tsp.,3
flood,2021-08-15,2021-08-15 10:55:00,victims,3
flood,2021-08-15,2021-08-15 10:55:00,ward,3
flood,2021-08-15,2021-08-15 10:55:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 10:55:00,yaung,3
flood,2021-08-15,2021-08-15 10:56:00,acceptnug_rejectmilitary,3
flood,2021-08-15,2021-08-15 10:56:00,alyn,3
flood,2021-08-15,2021-08-15 10:56:00,aug15coup,3
flood,2021-08-15,2021-08-15 10:56:00,charity,3
flood,2021-08-15,2021-08-15 10:56:00,donated,3
flood,2021-08-15,2021-08-15 10:56:00,flash,3
flood,2021-08-15,2021-08-15 10:56:00,flood,11
flood,2021-08-15,2021-08-15 10:56:00,food,3
flood,2021-08-15,2021-08-15 10:56:00,myitkyina,3
flood,2021-08-15,2021-08-15 10:56:00,rampu,3
flood,2021-08-15,2021-08-15 10:56:00,thit,3
flood,2021-08-15,2021-08-15 10:56:00,tsp.,3
flood,2021-08-15,2021-08-15 10:56:00,victims,3
flood,2021-08-15,2021-08-15 10:56:00,ward,3
flood,2021-08-15,2021-08-15 10:56:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 10:56:00,yaung,3
flood,2021-08-15,2021-08-15 10:57:00,1422,3
flood,2021-08-15,2021-08-15 10:57:00,acceptnug_rejectmilitary,8
flood,2021-08-15,2021-08-15 10:57:00,also,4
flood,2021-08-15,2021-08-15 10:57:00,alyn,8
flood,2021-08-15,2021-08-15 10:57:00,anti-statehood,3
flood,2021-08-15,2021-08-15 10:57:00,aug15coup,9
flood,2021-08-15,2021-08-15 10:57:00,bracing,3
flood,2021-08-15,2021-08-15 10:57:00,carat,4
flood,2021-08-15,2021-08-15 10:57:00,cause,3
flood,2021-08-15,2021-08-15 10:57:00,charity,8
flood,2021-08-15,2021-08-15 10:57:00,days,3
flood,2021-08-15,2021-08-15 10:57:00,donated,9
flood,2021-08-15,2021-08-15 10:57:00,flash,4
flood,2021-08-15,2021-08-15 10:57:00,flood,16
flood,2021-08-15,2021-08-15 10:57:00,flooding,3
flood,2021-08-15,2021-08-15 10:57:00,food,9
flood,2021-08-15,2021-08-15 10:57:00,grace,3
flood,2021-08-15,2021-08-15 10:57:00,hurricane,3
flood,2021-08-15,2021-08-15 10:57:00,island,3
flood,2021-08-15,2021-08-15 10:57:00,mainland.,3
flood,2021-08-15,2021-08-15 10:57:00,marches,3
flood,2021-08-15,2021-08-15 10:57:00,maria,3
flood,2021-08-15,2021-08-15 10:57:00,myitkyina,9
flood,2021-08-15,2021-08-15 10:57:00,outages.,3
flood,2021-08-15,2021-08-15 10:57:00,people,3
flood,2021-08-15,2021-08-15 10:57:00,post,3
flood,2021-08-15,2021-08-15 10:57:00,power,3
flood,2021-08-15,2021-08-15 10:57:00,pro-decolonization,3
flood,2021-08-15,2021-08-15 10:57:00,puerto,3
flood,2021-08-15,2021-08-15 10:57:00,rampu,8
flood,2021-08-15,2021-08-15 10:57:00,rico,3
flood,2021-08-15,2021-08-15 10:57:00,storm,3
flood,2021-08-15,2021-08-15 10:57:00,thit,9
flood,2021-08-15,2021-08-15 10:57:00,today,4
flood,2021-08-15,2021-08-15 10:57:00,tropical,3
flood,2021-08-15,2021-08-15 10:57:00,tsp.,8
flood,2021-08-15,2021-08-15 10:57:00,victims,8
flood,2021-08-15,2021-08-15 10:57:00,ward,9
flood,2021-08-15,2021-08-15 10:57:00,whatshappeninginmyanmar,9
flood,2021-08-15,2021-08-15 10:57:00,yaung,9
flood,2021-08-15,2021-08-15 10:58:00,acceptnug_rejectmilitary,3
flood,2021-08-15,2021-08-15 10:58:00,alyn,3
flood,2021-08-15,2021-08-15 10:58:00,aug15coup,3
flood,2021-08-15,2021-08-15 10:58:00,charity,3
flood,2021-08-15,2021-08-15 10:58:00,donated,3
flood,2021-08-15,2021-08-15 10:58:00,flood,8
flood,2021-08-15,2021-08-15 10:58:00,food,4
flood,2021-08-15,2021-08-15 10:58:00,myitkyina,3
flood,2021-08-15,2021-08-15 10:58:00,rampu,3
flood,2021-08-15,2021-08-15 10:58:00,thit,3
flood,2021-08-15,2021-08-15 10:58:00,tsp.,3
flood,2021-08-15,2021-08-15 10:58:00,victims,3
flood,2021-08-15,2021-08-15 10:58:00,ward,3
flood,2021-08-15,2021-08-15 10:58:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 10:58:00,yaung,3
flood,2021-08-15,2021-08-15 10:59:00,acceptnug_rejectmilitary,5
flood,2021-08-15,2021-08-15 10:59:00,alyn,5
flood,2021-08-15,2021-08-15 10:59:00,aug15coup,5
flood,2021-08-15,2021-08-15 10:59:00,charity,5
flood,2021-08-15,2021-08-15 10:59:00,donated,5
flood,2021-08-15,2021-08-15 10:59:00,flood,15
flood,2021-08-15,2021-08-15 10:59:00,food,5
flood,2021-08-15,2021-08-15 10:59:00,kabul,3
flood,2021-08-15,2021-08-15 10:59:00,myitkyina,5
flood,2021-08-15,2021-08-15 10:59:00,rampu,5
flood,2021-08-15,2021-08-15 10:59:00,thit,5
flood,2021-08-15,2021-08-15 10:59:00,times,3
flood,2021-08-15,2021-08-15 10:59:00,tsp.,5
flood,2021-08-15,2021-08-15 10:59:00,victims,5
flood,2021-08-15,2021-08-15 10:59:00,ward,5
flood,2021-08-15,2021-08-15 10:59:00,whatshappeninginmyanmar,5
flood,2021-08-15,2021-08-15 10:59:00,yaung,5
flood,2021-08-15,2021-08-15 11:00:00,acceptnug_rejectmilitary,3
flood,2021-08-15,2021-08-15 11:00:00,alyn,3
flood,2021-08-15,2021-08-15 11:00:00,aug15coup,3
flood,2021-08-15,2021-08-15 11:00:00,charity,3
flood,2021-08-15,2021-08-15 11:00:00,donated,3
flood,2021-08-15,2021-08-15 11:00:00,flood,10
flood,2021-08-15,2021-08-15 11:00:00,food,4
flood,2021-08-15,2021-08-15 11:00:00,myitkyina,3
flood,2021-08-15,2021-08-15 11:00:00,rampu,3
flood,2021-08-15,2021-08-15 11:00:00,thit,3
flood,2021-08-15,2021-08-15 11:00:00,tsp.,3
flood,2021-08-15,2021-08-15 11:00:00,victims,3
flood,2021-08-15,2021-08-15 11:00:00,ward,3
flood,2021-08-15,2021-08-15 11:00:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 11:00:00,yaung,3
flood,2021-08-15,2021-08-15 11:01:00,acceptnug_rejectmilitary,3
flood,2021-08-15,2021-08-15 11:01:00,alyn,3
flood,2021-08-15,2021-08-15 11:01:00,aug15coup,3
flood,2021-08-15,2021-08-15 11:01:00,charity,3
flood,2021-08-15,2021-08-15 11:01:00,donated,3
flood,2021-08-15,2021-08-15 11:01:00,flood,14
flood,2021-08-15,2021-08-15 11:01:00,food,3
flood,2021-08-15,2021-08-15 11:01:00,losing,3
flood,2021-08-15,2021-08-15 11:01:00,myitkyina,3
flood,2021-08-15,2021-08-15 11:01:00,rampu,3
flood,2021-08-15,2021-08-15 11:01:00,thit,3
flood,2021-08-15,2021-08-15 11:01:00,tsp.,3
flood,2021-08-15,2021-08-15 11:01:00,victims,4
flood,2021-08-15,2021-08-15 11:01:00,ward,3
flood,2021-08-15,2021-08-15 11:01:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 11:01:00,yaung,3
flood,2021-08-15,2021-08-15 11:02:00,acceptnug_rejectmilitary,5
flood,2021-08-15,2021-08-15 11:02:00,alyn,5
flood,2021-08-15,2021-08-15 11:02:00,aug15coup,5
flood,2021-08-15,2021-08-15 11:02:00,charity,5
flood,2021-08-15,2021-08-15 11:02:00,donated,5
flood,2021-08-15,2021-08-15 11:02:00,flood,11
flood,2021-08-15,2021-08-15 11:02:00,food,5
flood,2021-08-15,2021-08-15 11:02:00,like,4
flood,2021-08-15,2021-08-15 11:02:00,myitkyina,5
flood,2021-08-15,2021-08-15 11:02:00,pere,3
flood,2021-08-15,2021-08-15 11:02:00,rampu,5
flood,2021-08-15,2021-08-15 11:02:00,thit,5
flood,2021-08-15,2021-08-15 11:02:00,tsp.,5
flood,2021-08-15,2021-08-15 11:02:00,victims,5
flood,2021-08-15,2021-08-15 11:02:00,ward,5
flood,2021-08-15,2021-08-15 11:02:00,whatshappeninginmyanmar,5
flood,2021-08-15,2021-08-15 11:02:00,yaung,5
flood,2021-08-15,2021-08-15 11:03:00,flood,7
flood,2021-08-15,2021-08-15 11:03:00,like,4
flood,2021-08-15,2021-08-15 11:03:00,liquorose,3
flood,2021-08-15,2021-08-15 11:03:00,pere,3
flood,2021-08-15,2021-08-15 11:04:00,acceptnug_rejectmilitary,7
flood,2021-08-15,2021-08-15 11:04:00,alyn,6
flood,2021-08-15,2021-08-15 11:04:00,aug15coup,8
flood,2021-08-15,2021-08-15 11:04:00,charity,7
flood,2021-08-15,2021-08-15 11:04:00,donated,8
flood,2021-08-15,2021-08-15 11:04:00,flood,16
flood,2021-08-15,2021-08-15 11:04:00,food,8
flood,2021-08-15,2021-08-15 11:04:00,myitkyina,7
flood,2021-08-15,2021-08-15 11:04:00,people,3
flood,2021-08-15,2021-08-15 11:04:00,rampu,7
flood,2021-08-15,2021-08-15 11:04:00,thit,8
flood,2021-08-15,2021-08-15 11:04:00,today,3
flood,2021-08-15,2021-08-15 11:04:00,tsp.,6
flood,2021-08-15,2021-08-15 11:04:00,victims,7
flood,2021-08-15,2021-08-15 11:04:00,video,3
flood,2021-08-15,2021-08-15 11:04:00,ward,7
flood,2021-08-15,2021-08-15 11:04:00,watch,3
flood,2021-08-15,2021-08-15 11:04:00,whatshappeninginmyanmar,8
flood,2021-08-15,2021-08-15 11:04:00,yaung,8
flood,2021-08-15,2021-08-15 11:05:00,acceptnug_rejectmilitary,5
flood,2021-08-15,2021-08-15 11:05:00,alyn,5
flood,2021-08-15,2021-08-15 11:05:00,aug15coup,5
flood,2021-08-15,2021-08-15 11:05:00,charity,5
flood,2021-08-15,2021-08-15 11:05:00,donated,5
flood,2021-08-15,2021-08-15 11:05:00,flood,10
flood,2021-08-15,2021-08-15 11:05:00,food,5
flood,2021-08-15,2021-08-15 11:05:00,liquorose,3
flood,2021-08-15,2021-08-15 11:05:00,myitkyina,5
flood,2021-08-15,2021-08-15 11:05:00,rampu,5
flood,2021-08-15,2021-08-15 11:05:00,thit,5
flood,2021-08-15,2021-08-15 11:05:00,tsp.,5
flood,2021-08-15,2021-08-15 11:05:00,victims,5
flood,2021-08-15,2021-08-15 11:05:00,ward,5
flood,2021-08-15,2021-08-15 11:05:00,whatshappeninginmyanmar,5
flood,2021-08-15,2021-08-15 11:05:00,yaung,5
flood,2021-08-15,2021-08-15 11:06:00,aug15coup,3
flood,2021-08-15,2021-08-15 11:06:00,could,3
flood,2021-08-15,2021-08-15 11:06:00,donated,3
flood,2021-08-15,2021-08-15 11:06:00,flash,3
flood,2021-08-15,2021-08-15 11:06:00,flood,11
flood,2021-08-15,2021-08-15 11:06:00,food,3
flood,2021-08-15,2021-08-15 11:06:00,myitkyina,3
flood,2021-08-15,2021-08-15 11:06:00,people,4
flood,2021-08-15,2021-08-15 11:06:00,thit,3
flood,2021-08-15,2021-08-15 11:06:00,ward,3
flood,2021-08-15,2021-08-15 11:06:00,watch,3
flood,2021-08-15,2021-08-15 11:06:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 11:06:00,yaung,3
flood,2021-08-15,2021-08-15 11:07:00,acceptnug_rejectmilitary,4
flood,2021-08-15,2021-08-15 11:07:00,alyn,4
flood,2021-08-15,2021-08-15 11:07:00,aug15coup,4
flood,2021-08-15,2021-08-15 11:07:00,charity,4
flood,2021-08-15,2021-08-15 11:07:00,donated,4
flood,2021-08-15,2021-08-15 11:07:00,flood,6
flood,2021-08-15,2021-08-15 11:07:00,flooding,4
flood,2021-08-15,2021-08-15 11:07:00,food,4
flood,2021-08-15,2021-08-15 11:07:00,myitkyina,4
flood,2021-08-15,2021-08-15 11:07:00,rampu,4
flood,2021-08-15,2021-08-15 11:07:00,thit,4
flood,2021-08-15,2021-08-15 11:07:00,tsp.,4
flood,2021-08-15,2021-08-15 11:07:00,victims,4
flood,2021-08-15,2021-08-15 11:07:00,ward,4
flood,2021-08-15,2021-08-15 11:07:00,whatshappeninginmyanmar,4
flood,2021-08-15,2021-08-15 11:07:00,yaung,4
flood,2021-08-15,2021-08-15 11:08:00,bend--,3
flood,2021-08-15,2021-08-15 11:08:00,county,3
flood,2021-08-15,2021-08-15 11:08:00,flash,3
flood,2021-08-15,2021-08-15 11:08:00,flood,9
flood,2021-08-15,2021-08-15 11:08:00,including,3
flood,2021-08-15,2021-08-15 11:08:00,lasting,3
flood,2021-08-15,2021-08-15 11:08:00,leon,3
flood,2021-08-15,2021-08-15 11:08:00,p.m.,6
flood,2021-08-15,2021-08-15 11:08:00,place,3
flood,2021-08-15,2021-08-15 11:08:00,portions,3
flood,2021-08-15,2021-08-15 11:08:00,starting,3
flood,2021-08-15,2021-08-15 11:08:00,tonight,3
flood,2021-08-15,2021-08-15 11:08:00,tuesday,3
flood,2021-08-15,2021-08-15 11:08:00,watch,3
flood,2021-08-15,2021-08-15 11:09:00,acceptnug_rejectmilitary,6
flood,2021-08-15,2021-08-15 11:09:00,alyn,6
flood,2021-08-15,2021-08-15 11:09:00,aug15coup,8
flood,2021-08-15,2021-08-15 11:09:00,charity,6
flood,2021-08-15,2021-08-15 11:09:00,donated,8
flood,2021-08-15,2021-08-15 11:09:00,flood,13
flood,2021-08-15,2021-08-15 11:09:00,food,8
flood,2021-08-15,2021-08-15 11:09:00,myitkyina,8
flood,2021-08-15,2021-08-15 11:09:00,people,3
flood,2021-08-15,2021-08-15 11:09:00,rampu,6
flood,2021-08-15,2021-08-15 11:09:00,thit,8
flood,2021-08-15,2021-08-15 11:09:00,tsp.,6
flood,2021-08-15,2021-08-15 11:09:00,victims,6
flood,2021-08-15,2021-08-15 11:09:00,ward,8
flood,2021-08-15,2021-08-15 11:09:00,whatshappeninginmyanmar,8
flood,2021-08-15,2021-08-15 11:09:00,yaung,8
flood,2021-08-15,2021-08-15 11:10:00,acceptnug_rejectmilitary,3
flood,2021-08-15,2021-08-15 11:10:00,alyn,3
flood,2021-08-15,2021-08-15 11:10:00,aug15coup,3
flood,2021-08-15,2021-08-15 11:10:00,charity,3
flood,2021-08-15,2021-08-15 11:10:00,donated,3
flood,2021-08-15,2021-08-15 11:10:00,flood,14
flood,2021-08-15,2021-08-15 11:10:00,food,3
flood,2021-08-15,2021-08-15 11:10:00,like,3
flood,2021-08-15,2021-08-15 11:10:00,myitkyina,3
flood,2021-08-15,2021-08-15 11:10:00,prophet,3
flood,2021-08-15,2021-08-15 11:10:00,rampu,3
flood,2021-08-15,2021-08-15 11:10:00,thit,3
flood,2021-08-15,2021-08-15 11:10:00,tsp.,3
flood,2021-08-15,2021-08-15 11:10:00,victims,3
flood,2021-08-15,2021-08-15 11:10:00,video,3
flood,2021-08-15,2021-08-15 11:10:00,ward,3
flood,2021-08-15,2021-08-15 11:10:00,whatshappeninginmyanmar,3
flood,2021-08-15,2021-08-15 11:10:00,yaung,3
flood,2021-08-15,2021-08-15 11:11:00,acceptnug_rejectmilitary,7
flood,2021-08-15,2021-08-15 11:11:00,alyn,7
flood,2021-08-15,2021-08-15 11:11:00,aug15coup,8
flood,2021-08-15,2021-08-15 11:11:00,charity,7
flood,2021-08-15,2021-08-15 11:11:00,donated,8
flood,2021-08-15,2021-08-15 11:11:00,flood,12
flood,2021-08-15,2021-08-15 11:11:00,food,8
flood,2021-08-15,2021-08-15 11:11:00,myitkyina,8
flood,2021-08-15,2021-08-15 11:11:00,rampu,7
flood,2021-08-15,2021-08-15 11:11:00,thit,8
flood,2021-08-15,2021-08-15 11:11:00,tsp.,7
flood,2021-08-15,2021-08-15 11:11:00,victims,7
flood,2021-08-15,2021-08-15 11:11:00,ward,8
flood,2021-08-15,2021-08-15 11:11:00,whatshappeninginmyanmar,8
flood,2021-08-15,2021-08-15 11:11:00,yaung,8
storm,2021-08-15,2021-08-15 09:32:00,&amp;,23
storm,2021-08-15,2021-08-15 09:32:00,2nd🎶🥁,3
storm,2021-08-15,2021-08-15 09:32:00,bheemlanayak,51
storm,2021-08-15,2021-08-15 09:32:00,coming,16
storm,2021-08-15,2021-08-15 09:32:00,continues,19
storm,2021-08-15,2021-08-15 09:32:00,covid,6
storm,2021-08-15,2021-08-15 09:32:00,dominate⚡trending,19
storm,2021-08-15,2021-08-15 09:32:00,earthquake,4
storm,2021-08-15,2021-08-15 09:32:00,expected,3
storm,2021-08-15,2021-08-15 09:32:00,first,17
storm,2021-08-15,2021-08-15 09:32:00,fred,4
storm,2021-08-15,2021-08-15 09:32:00,glimpse,18
storm,2021-08-15,2021-08-15 09:32:00,glimpseofbheemlanayak,21
storm,2021-08-15,2021-08-15 09:32:00,good,3
storm,2021-08-15,2021-08-15 09:32:00,grace,4
storm,2021-08-15,2021-08-15 09:32:00,haiti,3
storm,2021-08-15,2021-08-15 09:32:00,messages,3
storm,2021-08-15,2021-08-15 09:32:00,people,3
storm,2021-08-15,2021-08-15 09:32:00,playlists,14
storm,2021-08-15,2021-08-15 09:32:00,power,37
storm,2021-08-15,2021-08-15 09:32:00,regenerate,3
storm,2021-08-15,2021-08-15 09:32:00,remnants,3
storm,2021-08-15,2021-08-15 09:32:00,rule,14
storm,2021-08-15,2021-08-15 09:32:00,sept,16
storm,2021-08-15,2021-08-15 09:32:00,soon.,3
storm,2021-08-15,2021-08-15 09:32:00,storm,58
storm,2021-08-15,2021-08-15 09:32:00,trivikram,35
storm,2021-08-15,2021-08-15 09:32:00,tropical,6
storm,2021-08-15,2021-08-15 09:32:00,views,19
storm,2021-08-15,2021-08-15 09:32:00,🔥title,19
storm,2021-08-15,2021-08-15 09:33:00,&amp;,21
storm,2021-08-15,2021-08-15 09:33:00,2nd🎶🥁,5
